id	priority	unit	unit_group
2048	200	Gre_Hel_Archers_Five	rom_hellenic_naval_main_lvl2
2053	100	Eas_Per_Archers_Five	rom_hellenic_naval_main_lvl2
2056	200	Egy_Archers_Five	rom_hellenic_naval_main_lvl2
206	200	Bri_Ambushers	rom_barbarian_hunters
2065	200	Car_Javelin_Five	rom_hellenic_naval_main_lvl2
207	200	Ger_Night_Hunters	rom_barbarian_hunters
2073	200	Cel_Slingers_Five	rom_hellenic_naval_main_lvl2
2075	200	Ill_Slingers_Five	rom_hellenic_naval_main_lvl2
208	200	Ibe_Cav	rom_barbarian_basic_horse
2082	100	Gre_Thorax_Six	rom_hellenic_naval_main_lvl3
2084	200	Gre_Spartan_Six	rom_hellenic_naval_main_lvl3
2087	100	Gre_Royal_Pel_Six	rom_hellenic_naval_main_lvl3
2091	200	Gre_Axemen_Six	rom_hellenic_naval_main_lvl3
2093	100	Gre_Thureos_Six	rom_hellenic_naval_main_lvl3
2095	200	Egy_Karian_Six	rom_hellenic_naval_main_lvl3
2096	100	Car_Sacred_Band_Six	rom_hellenic_naval_main_lvl3
2099	200	Eas_Pontic_Six	rom_hellenic_naval_main_lvl3
21	300	Ill_Tribesmen	rom_barbarian_tribesmen
2105	200	Ger_Spear_Six	rom_hellenic_naval_main_lvl3
211	200	Cel_Light_Horse	rom_barbarian_basic_horse
2111	100	Ill_Thureos_Six	rom_hellenic_naval_main_lvl3
2120	300	Rom_Plebs	rom_roman_mobs
2129	300	Ita_Mob	rom_roman_mobs
2132	200	Rom_Leves	rom_roman_basic_ranged
2137	200	Ita_Levy_Slingers	rom_roman_basic_ranged
2143	300	Rom_Rorarii	rom_roman_basic_melee
2144	200	Ita_Spear	rom_roman_basic_melee
2145	200	Rom_Hastati	rom_roman_medium_melee
2146	200	Ita_Spear	rom_roman_medium_melee
2155	300	Rom_Vigiles	rom_roman_vigiles_garrison
2156	200	Ita_Spear	rom_roman_vigiles_garrison
216	200	Ger_Scout_Riders	rom_barbarian_basic_horse
2163	200	Rom_Velites	rom_roman_medium_ranged
2169	200	Ita_Levy_Skirm	rom_roman_medium_ranged
2175	200	Rom_Hastati	rom_roman_medium_melee_sword
2176	200	Ita_Sword	rom_roman_medium_melee_sword
2177	100	Rom_Principes	rom_roman_strong_melee
2181	200	Ita_Cav	rom_roman_strong_melee
2184	100	Rom_Praetorians	rom_roman_elite_melee
2191	100	Ita_Noble_Infantry	rom_roman_elite_melee
2192	100	Rom_Principes	rom_roman_strong_melee2
2197	200	Ita_Spear	rom_roman_strong_melee2
2205	200	Rom_Ballista_Bastion	rom_roman_fixed_defence_ballista
2215	200	Rom_Onager_Bastion	rom_roman_fixed_defence_onager
2221	200	Rom_Scorpion_Bastion	rom_roman_fixed_defence_scorpion
2224	300	Rom_Leves_One_Halfer	rom_roman_naval_basic
2227	200	Ita_Skirm_One_Halfer	rom_roman_naval_basic
2228	200	Rom_Leves_Two_Halfer	rom_roman_naval_trade_advanced
2232	200	Ita_Skirm_Two_Halfer	rom_roman_naval_trade_advanced
2242	200	Rom_Hastati_Two	rom_roman_naval_patrol_lvl2
2243	200	Ita_Spear_Two	rom_roman_naval_patrol_lvl2
2249	200	Rom_Leves_Three	rom_roman_naval_patrol_lvl3
2258	200	Ita_Levy_Three	rom_roman_naval_patrol_lvl3
226	200	Bri_Scout_Riders	rom_barbarian_basic_horse
2260	200	Rom_Principes_Four	rom_roman_naval_patrol_lvl4
2264	200	Ita_Spear_Four	rom_roman_naval_patrol_lvl4
2266	200	Rom_Velites_Five	rom_roman_naval_main_lvl2
2274	200	Ita_Slingers_Five	rom_roman_naval_main_lvl2
2281	100	Rom_Triarii_Six	rom_roman_naval_main_lvl3
2288	200	Ita_Sword_Six	rom_roman_naval_main_lvl3
2297	300	Ibe_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2301	300	Cel_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2302	300	Bri_Farmers	rom_barbarian_minor_settlement_lvl1_allgarrison
2309	300	Ger_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2317	300	Ill_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2318	300	Dac_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
232	200	Ill_Cav	rom_barbarian_basic_horse
2323	300	Ste_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2327	300	Ibe_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2333	300	Cel_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2334	300	Bri_Farmers	rom_barbarian_minor_settlement_lvl1_allgarrison
2336	300	Ger_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2343	300	Ill_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2346	300	Dac_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2348	300	Ste_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2352	300	Ibe_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2360	300	Cel_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2363	300	Ill_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2369	300	Dac_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2372	300	Ste_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2382	200	Ibe_Slingers	rom_barbarian_minor_settlement_lvl1_allgarrison
2390	200	Cel_Skirm	rom_barbarian_minor_settlement_lvl1_allgarrison
2398	200	Bri_Slingers	rom_barbarian_minor_settlement_lvl1_allgarrison
240	200	Thr_Cav	rom_barbarian_basic_horse
2404	300	Ger_Youths	rom_barbarian_minor_settlement_lvl1_allgarrison
2410	200	Ill_Slave_Javelinmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2412	200	Thr_Skirm	rom_barbarian_minor_settlement_lvl1_allgarrison
2413	200	Dac_Skirm	rom_barbarian_minor_settlement_lvl1_allgarrison
2414	200	Ste_Archers	rom_barbarian_minor_settlement_lvl1_allgarrison
2418	300	Gre_Mob	rom_barbarian_minor_settlement_lvl1_allgarrison
2419	300	Eas_Mob	rom_barbarian_minor_settlement_lvl1_allgarrison
2425	300	Afr_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2435	300	Ara_Tribes_People	rom_barbarian_minor_settlement_lvl1_allgarrison
2439	300	Gre_Mob	rom_barbarian_minor_settlement_lvl1_allgarrison
2445	300	Eas_Mob	rom_barbarian_minor_settlement_lvl1_allgarrison
2453	300	Afr_Tribesmen	rom_barbarian_minor_settlement_lvl1_allgarrison
2458	300	Ara_Tribes_People	rom_barbarian_minor_settlement_lvl1_allgarrison
2468	300	Eas_Garrison_Spear	rom_barbarian_minor_settlement_lvl1_allgarrison
2474	200	Eas_Spear	rom_barbarian_minor_settlement_lvl1_allgarrison
2475	300	Afr_Levy_Spear	rom_barbarian_minor_settlement_lvl1_allgarrison
2485	300	Ara_Levy_Spear	rom_barbarian_minor_settlement_lvl1_allgarrison
2488	200	Num_Spear	rom_barbarian_minor_settlement_lvl1_allgarrison
2493	300	Car_Mob	rom_barbarian_minor_settlement_lvl1_allgarrison
2495	300	Gre_Mob	rom_barbarian_minor_settlement_lvl1_allgarrison
250	200	Dac_Spear_Horsemen	rom_barbarian_basic_horse
2502	300	Gre_Spartan_Youths	rom_barbarian_minor_settlement_lvl1_allgarrison
2511	300	Egy_Mob	rom_barbarian_minor_settlement_lvl1_allgarrison
2521	300	Eas_Mob	rom_barbarian_minor_settlement_lvl1_allgarrison
2531	300	Car_Mob	rom_barbarian_minor_settlement_lvl1_allgarrison
2539	300	Gre_Mob	rom_barbarian_minor_settlement_lvl1_allgarrison
2549	300	Gre_Spartan_Youths	rom_barbarian_minor_settlement_lvl1_allgarrison
2552	300	Egy_Mob	rom_barbarian_minor_settlement_lvl1_allgarrison
2562	300	Eas_Mob	rom_barbarian_minor_settlement_lvl1_allgarrison
2565	200	Gre_Slingers	rom_barbarian_minor_settlement_lvl1_allgarrison
257	200	Ste_Horse_Archers	rom_barbarian_basic_horse
2570	300	Gre_Helot_Slingers	rom_barbarian_minor_settlement_lvl1_allgarrison
2575	200	Eas_Slingers	rom_barbarian_minor_settlement_lvl1_allgarrison
2576	200	Cel_Slingers	rom_barbarian_minor_settlement_lvl1_allgarrison
2585	200	Ill_Slave_Slingers	rom_barbarian_minor_settlement_lvl1_allgarrison
2593	300	Rom_Plebs	rom_barbarian_minor_settlement_lvl1_allgarrison
2597	300	Ita_Mob	rom_barbarian_minor_settlement_lvl1_allgarrison
2604	300	Rom_Plebs	rom_barbarian_minor_settlement_lvl1_allgarrison
261	200	Ibe_Scutarii_Cav	rom_barbarian_medium_horse
2610	300	Ita_Mob	rom_barbarian_minor_settlement_lvl1_allgarrison
2613	200	Rom_Leves	rom_barbarian_minor_settlement_lvl1_allgarrison
2617	200	Ita_Levy_Slingers	rom_barbarian_minor_settlement_lvl1_allgarrison
262	200	Cel_Heavy_Horse	rom_barbarian_medium_horse
2633	300	Ibe_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2642	300	Cel_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2643	300	Bri_Farmers	rom_barbarian_minor_settlement_lvl2_allgarrison
2652	300	Ger_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2657	300	Ill_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2659	300	Dac_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2660	300	Ste_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2662	300	Ibe_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2666	300	Cel_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2676	300	Bri_Farmers	rom_barbarian_minor_settlement_lvl2_allgarrison
268	200	Dac_Bow_Horsemen	rom_barbarian_medium_horse
2685	300	Ger_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2694	300	Ill_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2698	300	Dac_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2705	300	Ste_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2710	300	Ibe_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2716	300	Cel_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2719	300	Ill_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2724	300	Dac_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2728	300	Ste_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2739	200	Ibe_Slingers	rom_barbarian_minor_settlement_lvl2_allgarrison
2743	200	Cel_Skirm	rom_barbarian_minor_settlement_lvl2_allgarrison
2747	200	Bri_Slingers	rom_barbarian_minor_settlement_lvl2_allgarrison
2750	300	Ger_Youths	rom_barbarian_minor_settlement_lvl2_allgarrison
2754	200	Ill_Slave_Javelinmen	rom_barbarian_minor_settlement_lvl2_allgarrison
276	100	Ste_Armoured_Lancers	rom_barbarian_medium_horse
2760	200	Thr_Skirm	rom_barbarian_minor_settlement_lvl2_allgarrison
2766	200	Dac_Skirm	rom_barbarian_minor_settlement_lvl2_allgarrison
277	100	Bri_Veteran_Riders	rom_barbarian_medium_horse
2771	200	Ste_Archers	rom_barbarian_minor_settlement_lvl2_allgarrison
2781	300	Gre_Mob	rom_barbarian_minor_settlement_lvl2_allgarrison
2787	300	Eas_Mob	rom_barbarian_minor_settlement_lvl2_allgarrison
2789	300	Afr_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2798	300	Ara_Tribes_People	rom_barbarian_minor_settlement_lvl2_allgarrison
2803	300	Gre_Mob	rom_barbarian_minor_settlement_lvl2_allgarrison
2811	300	Eas_Mob	rom_barbarian_minor_settlement_lvl2_allgarrison
2815	300	Afr_Tribesmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2816	300	Ara_Tribes_People	rom_barbarian_minor_settlement_lvl2_allgarrison
2819	300	Eas_Garrison_Spear	rom_barbarian_minor_settlement_lvl2_allgarrison
2826	200	Eas_Spear	rom_barbarian_minor_settlement_lvl2_allgarrison
2827	300	Afr_Levy_Spear	rom_barbarian_minor_settlement_lvl2_allgarrison
2830	300	Ara_Levy_Spear	rom_barbarian_minor_settlement_lvl2_allgarrison
2836	200	Num_Spear	rom_barbarian_minor_settlement_lvl2_allgarrison
2840	300	Car_Mob	rom_barbarian_minor_settlement_lvl2_allgarrison
2842	300	Gre_Mob	rom_barbarian_minor_settlement_lvl2_allgarrison
2850	300	Gre_Spartan_Youths	rom_barbarian_minor_settlement_lvl2_allgarrison
2852	300	Egy_Mob	rom_barbarian_minor_settlement_lvl2_allgarrison
2855	300	Eas_Mob	rom_barbarian_minor_settlement_lvl2_allgarrison
286	200	Ibe_Scutarii	rom_barbarian_strong_melee
2860	300	Car_Mob	rom_barbarian_minor_settlement_lvl2_allgarrison
2869	300	Gre_Mob	rom_barbarian_minor_settlement_lvl2_allgarrison
287	100	Ibe_Vet_Shield_Warriors	rom_barbarian_strong_melee
2877	300	Gre_Spartan_Youths	rom_barbarian_minor_settlement_lvl2_allgarrison
2878	300	Egy_Mob	rom_barbarian_minor_settlement_lvl2_allgarrison
2888	300	Eas_Mob	rom_barbarian_minor_settlement_lvl2_allgarrison
2891	200	Gre_Slingers	rom_barbarian_minor_settlement_lvl2_allgarrison
2893	300	Gre_Helot_Slingers	rom_barbarian_minor_settlement_lvl2_allgarrison
2898	200	Eas_Slingers	rom_barbarian_minor_settlement_lvl2_allgarrison
2908	200	Cel_Slingers	rom_barbarian_minor_settlement_lvl2_allgarrison
2912	200	Ill_Slave_Slingers	rom_barbarian_minor_settlement_lvl2_allgarrison
2914	300	Rom_Plebs	rom_barbarian_minor_settlement_lvl2_allgarrison
2924	300	Ita_Mob	rom_barbarian_minor_settlement_lvl2_allgarrison
2933	300	Rom_Plebs	rom_barbarian_minor_settlement_lvl2_allgarrison
2935	300	Ita_Mob	rom_barbarian_minor_settlement_lvl2_allgarrison
2936	200	Rom_Leves	rom_barbarian_minor_settlement_lvl2_allgarrison
2946	200	Ita_Levy_Slingers	rom_barbarian_minor_settlement_lvl2_allgarrison
2949	200	Ibe_Slingers	rom_barbarian_minor_settlement_lvl2_allgarrison
2950	200	Cel_Skirm	rom_barbarian_minor_settlement_lvl2_allgarrison
2959	200	Bri_Slingers	rom_barbarian_minor_settlement_lvl2_allgarrison
2966	300	Ger_Youths	rom_barbarian_minor_settlement_lvl2_allgarrison
297	100	Bri_Chosen_Sword_Band	rom_barbarian_strong_melee
2975	200	Ill_Slave_Javelinmen	rom_barbarian_minor_settlement_lvl2_allgarrison
2978	200	Thr_Skirm	rom_barbarian_minor_settlement_lvl2_allgarrison
2979	200	Dac_Skirm	rom_barbarian_minor_settlement_lvl2_allgarrison
2989	200	Ste_Archers	rom_barbarian_minor_settlement_lvl2_allgarrison
2995	200	Ibe_Sword	rom_barbarian_minor_settlement_lvl3_allgarrison
2999	200	Cel_Warriors	rom_barbarian_minor_settlement_lvl3_allgarrison
3	300	Ibe_Tribesmen	rom_barbarian_tribesmen
30	300	Dac_Tribesmen	rom_barbarian_tribesmen
3003	100	Bri_Sword_Band	rom_barbarian_minor_settlement_lvl3_allgarrison
3004	200	Ger_Spear_Brothers	rom_barbarian_minor_settlement_lvl3_allgarrison
3014	200	Cel_Short_Swords	rom_barbarian_minor_settlement_lvl3_allgarrison
3015	200	Cel_Galatian_Swords	rom_barbarian_minor_settlement_lvl3_allgarrison
3025	300	Ill_Levies	rom_barbarian_minor_settlement_lvl3_allgarrison
3035	200	Thr_Peltasts	rom_barbarian_minor_settlement_lvl3_allgarrison
304	200	Cel_Galatian_Spears	rom_barbarian_strong_melee
3040	200	Dac_Heavy_Spears	rom_barbarian_minor_settlement_lvl3_allgarrison
3041	300	Ste_Spear	rom_barbarian_minor_settlement_lvl3_allgarrison
3047	300	Ibe_Tribesmen	rom_barbarian_minor_settlement_lvl3_allgarrison
3055	300	Cel_Tribesmen	rom_barbarian_minor_settlement_lvl3_allgarrison
3065	300	Bri_Farmers	rom_barbarian_minor_settlement_lvl3_allgarrison
3068	300	Ger_Tribesmen	rom_barbarian_minor_settlement_lvl3_allgarrison
3077	300	Ill_Tribesmen	rom_barbarian_minor_settlement_lvl3_allgarrison
3087	300	Dac_Tribesmen	rom_barbarian_minor_settlement_lvl3_allgarrison
3095	300	Ste_Tribesmen	rom_barbarian_minor_settlement_lvl3_allgarrison
3097	300	Ibe_Tribesmen	rom_barbarian_minor_settlement_lvl3_allgarrison
3098	300	Cel_Tribesmen	rom_barbarian_minor_settlement_lvl3_allgarrison
310	200	Ill_Hoplites	rom_barbarian_strong_melee
3106	300	Ill_Tribesmen	rom_barbarian_minor_settlement_lvl3_allgarrison
3114	300	Dac_Tribesmen	rom_barbarian_minor_settlement_lvl3_allgarrison
3116	300	Ste_Tribesmen	rom_barbarian_minor_settlement_lvl3_allgarrison
3132	200	Ibe_Slingers	rom_barbarian_minor_settlement_lvl3_allgarrison
3138	200	Cel_Skirm	rom_barbarian_minor_settlement_lvl3_allgarrison
3143	200	Bri_Slingers	rom_barbarian_minor_settlement_lvl3_allgarrison
3146	300	Ger_Youths	rom_barbarian_minor_settlement_lvl3_allgarrison
3154	200	Ill_Slave_Javelinmen	rom_barbarian_minor_settlement_lvl3_allgarrison
3163	200	Thr_Skirm	rom_barbarian_minor_settlement_lvl3_allgarrison
3173	200	Dac_Skirm	rom_barbarian_minor_settlement_lvl3_allgarrison
3176	200	Ste_Archers	rom_barbarian_minor_settlement_lvl3_allgarrison
3182	200	Ibe_Slingers	rom_barbarian_minor_settlement_lvl3_allgarrison
3183	200	Cel_Skirm	rom_barbarian_minor_settlement_lvl3_allgarrison
3189	200	Bri_Slingers	rom_barbarian_minor_settlement_lvl3_allgarrison
319	200	Thr_Peltasts	rom_barbarian_strong_melee
3193	300	Ger_Youths	rom_barbarian_minor_settlement_lvl3_allgarrison
3197	200	Ill_Slave_Javelinmen	rom_barbarian_minor_settlement_lvl3_allgarrison
32	300	Ste_Tribesmen	rom_barbarian_tribesmen
3204	200	Thr_Skirm	rom_barbarian_minor_settlement_lvl3_allgarrison
3208	200	Dac_Skirm	rom_barbarian_minor_settlement_lvl3_allgarrison
3212	200	Ste_Archers	rom_barbarian_minor_settlement_lvl3_allgarrison
3216	300	Gre_Mob	rom_barbarian_minor_settlement_lvl3_allgarrison
3220	300	Eas_Mob	rom_barbarian_minor_settlement_lvl3_allgarrison
3227	300	Afr_Tribesmen	rom_barbarian_minor_settlement_lvl3_allgarrison
323	100	Ste_Noble_Lancers	rom_barbarian_strong_melee
3234	300	Ara_Tribes_People	rom_barbarian_minor_settlement_lvl3_allgarrison
3242	200	Eas_Archers	rom_barbarian_minor_settlement_lvl3_allgarrison
3251	200	Gre_Archers	rom_barbarian_minor_settlement_lvl3_allgarrison
3257	200	Afr_Archers	rom_barbarian_minor_settlement_lvl3_allgarrison
3261	200	Ara_Levy_Skirm	rom_barbarian_minor_settlement_lvl3_allgarrison
3266	100	Eas_Parthian_Foot_Archers	rom_barbarian_minor_settlement_lvl3_allgarrison
3268	300	Eas_Garrison_Spear	rom_barbarian_minor_settlement_lvl3_allgarrison
3277	200	Eas_Spear	rom_barbarian_minor_settlement_lvl3_allgarrison
3278	300	Afr_Levy_Spear	rom_barbarian_minor_settlement_lvl3_allgarrison
3285	300	Ara_Levy_Spear	rom_barbarian_minor_settlement_lvl3_allgarrison
3289	200	Num_Spear	rom_barbarian_minor_settlement_lvl3_allgarrison
3297	300	Car_Mob	rom_barbarian_minor_settlement_lvl3_allgarrison
330	200	Ibe_Skirm	rom_barbarian_bowmen
3306	300	Gre_Mob	rom_barbarian_minor_settlement_lvl3_allgarrison
3311	300	Gre_Spartan_Youths	rom_barbarian_minor_settlement_lvl3_allgarrison
3313	300	Egy_Mob	rom_barbarian_minor_settlement_lvl3_allgarrison
3317	300	Eas_Mob	rom_barbarian_minor_settlement_lvl3_allgarrison
3322	300	Gre_Militia_Hoplites	rom_barbarian_minor_settlement_lvl3_allgarrison
3329	200	Gre_Periokoi_Hoplites	rom_barbarian_minor_settlement_lvl3_allgarrison
3331	200	Eas_Spear	rom_barbarian_minor_settlement_lvl3_allgarrison
3332	300	Eas_Garrison_Spear	rom_barbarian_minor_settlement_lvl3_allgarrison
3333	200	Egy_Infantry	rom_barbarian_minor_settlement_lvl3_allgarrison
3335	200	Car_Libyan_Hoplites	rom_barbarian_minor_settlement_lvl3_allgarrison
334	200	Cel_Slingers	rom_barbarian_bowmen
3341	300	Ger_Spear_Levy	rom_barbarian_minor_settlement_lvl3_allgarrison
3347	200	Ill_Spear	rom_barbarian_minor_settlement_lvl3_allgarrison
3354	200	Gre_Slingers	rom_barbarian_minor_settlement_lvl3_allgarrison
3357	300	Gre_Helot_Slingers	rom_barbarian_minor_settlement_lvl3_allgarrison
3358	200	Eas_Slingers	rom_barbarian_minor_settlement_lvl3_allgarrison
3360	200	Cel_Slingers	rom_barbarian_minor_settlement_lvl3_allgarrison
3368	200	Ill_Slave_Slingers	rom_barbarian_minor_settlement_lvl3_allgarrison
3369	300	Rom_Plebs	rom_barbarian_minor_settlement_lvl3_allgarrison
3379	300	Ita_Mob	rom_barbarian_minor_settlement_lvl3_allgarrison
3380	300	Rom_Rorarii	rom_barbarian_minor_settlement_lvl3_allgarrison
3387	200	Ita_Spear	rom_barbarian_minor_settlement_lvl3_allgarrison
3392	200	Rom_Leves	rom_barbarian_minor_settlement_lvl3_allgarrison
3401	200	Ita_Levy_Slingers	rom_barbarian_minor_settlement_lvl3_allgarrison
3411	200	Ibe_Sword	rom_barbarian_minor_settlement_lvl4_allgarrison
3419	200	Cel_Warriors	rom_barbarian_minor_settlement_lvl4_allgarrison
3428	100	Bri_Sword_Band	rom_barbarian_minor_settlement_lvl4_allgarrison
3433	200	Ger_Spear_Brothers	rom_barbarian_minor_settlement_lvl4_allgarrison
344	200	Bri_Skirm	rom_barbarian_bowmen
3441	200	Cel_Short_Swords	rom_barbarian_minor_settlement_lvl4_allgarrison
3445	200	Cel_Galatian_Swords	rom_barbarian_minor_settlement_lvl4_allgarrison
3448	300	Ill_Levies	rom_barbarian_minor_settlement_lvl4_allgarrison
3453	200	Thr_Peltasts	rom_barbarian_minor_settlement_lvl4_allgarrison
346	200	Ger_Longbow_Hunters	rom_barbarian_bowmen
3463	200	Dac_Heavy_Spears	rom_barbarian_minor_settlement_lvl4_allgarrison
3470	300	Ste_Spear	rom_barbarian_minor_settlement_lvl4_allgarrison
3559	200	Ibe_Slingers	rom_barbarian_minor_settlement_lvl4_allgarrison
356	200	Ill_Slave_Javelinmen	rom_barbarian_bowmen
3561	200	Cel_Skirm	rom_barbarian_minor_settlement_lvl4_allgarrison
3570	200	Bri_Slingers	rom_barbarian_minor_settlement_lvl4_allgarrison
3572	300	Ger_Youths	rom_barbarian_minor_settlement_lvl4_allgarrison
3579	200	Ill_Slave_Javelinmen	rom_barbarian_minor_settlement_lvl4_allgarrison
3589	200	Thr_Skirm	rom_barbarian_minor_settlement_lvl4_allgarrison
3594	200	Dac_Skirm	rom_barbarian_minor_settlement_lvl4_allgarrison
3600	200	Ste_Archers	rom_barbarian_minor_settlement_lvl4_allgarrison
3640	300	Gre_Mob	rom_barbarian_minor_settlement_lvl4_allgarrison
3649	300	Eas_Mob	rom_barbarian_minor_settlement_lvl4_allgarrison
365	200	Thr_Bowmen	rom_barbarian_bowmen
3658	300	Afr_Tribesmen	rom_barbarian_minor_settlement_lvl4_allgarrison
366	200	Dac_Bowmen	rom_barbarian_bowmen
3665	300	Ara_Tribes_People	rom_barbarian_minor_settlement_lvl4_allgarrison
3668	200	Eas_Archers	rom_barbarian_minor_settlement_lvl4_allgarrison
367	200	Ste_Archers	rom_barbarian_bowmen
3673	200	Gre_Archers	rom_barbarian_minor_settlement_lvl4_allgarrison
3680	200	Afr_Archers	rom_barbarian_minor_settlement_lvl4_allgarrison
3683	200	Ara_Levy_Skirm	rom_barbarian_minor_settlement_lvl4_allgarrison
3687	100	Eas_Parthian_Foot_Archers	rom_barbarian_minor_settlement_lvl4_allgarrison
3688	300	Eas_Garrison_Spear	rom_barbarian_minor_settlement_lvl4_allgarrison
3691	200	Eas_Spear	rom_barbarian_minor_settlement_lvl4_allgarrison
3692	300	Afr_Levy_Spear	rom_barbarian_minor_settlement_lvl4_allgarrison
3697	300	Ara_Levy_Spear	rom_barbarian_minor_settlement_lvl4_allgarrison
3707	200	Num_Spear	rom_barbarian_minor_settlement_lvl4_allgarrison
3708	300	Car_Mob	rom_barbarian_minor_settlement_lvl4_allgarrison
3713	300	Gre_Mob	rom_barbarian_minor_settlement_lvl4_allgarrison
3723	300	Gre_Spartan_Youths	rom_barbarian_minor_settlement_lvl4_allgarrison
3724	300	Egy_Mob	rom_barbarian_minor_settlement_lvl4_allgarrison
3731	300	Eas_Mob	rom_barbarian_minor_settlement_lvl4_allgarrison
3741	300	Gre_Militia_Hoplites	rom_barbarian_minor_settlement_lvl4_allgarrison
3748	200	Gre_Periokoi_Hoplites	rom_barbarian_minor_settlement_lvl4_allgarrison
3756	200	Eas_Spear	rom_barbarian_minor_settlement_lvl4_allgarrison
3761	300	Eas_Garrison_Spear	rom_barbarian_minor_settlement_lvl4_allgarrison
3762	200	Egy_Infantry	rom_barbarian_minor_settlement_lvl4_allgarrison
3763	200	Car_Libyan_Hoplites	rom_barbarian_minor_settlement_lvl4_allgarrison
377	100	Cel_Chosen_Sword	rom_barbarian_elite_melee
3773	300	Ger_Spear_Levy	rom_barbarian_minor_settlement_lvl4_allgarrison
3778	200	Ill_Spear	rom_barbarian_minor_settlement_lvl4_allgarrison
378	100	Ger_Wodanaz_Spears	rom_barbarian_elite_melee
3785	200	Gre_Slingers	rom_barbarian_minor_settlement_lvl4_allgarrison
3788	300	Gre_Helot_Slingers	rom_barbarian_minor_settlement_lvl4_allgarrison
3791	200	Eas_Slingers	rom_barbarian_minor_settlement_lvl4_allgarrison
3800	200	Cel_Slingers	rom_barbarian_minor_settlement_lvl4_allgarrison
3803	200	Ill_Slave_Slingers	rom_barbarian_minor_settlement_lvl4_allgarrison
3813	300	Rom_Plebs	rom_barbarian_minor_settlement_lvl4_allgarrison
3820	300	Ita_Mob	rom_barbarian_minor_settlement_lvl4_allgarrison
3824	300	Rom_Rorarii	rom_barbarian_minor_settlement_lvl4_allgarrison
3833	200	Ita_Spear	rom_barbarian_minor_settlement_lvl4_allgarrison
3838	200	Rom_Leves	rom_barbarian_minor_settlement_lvl4_allgarrison
384	100	Ger_Wodanaz_Spears	rom_barbarian_wodanaz_spears
3842	200	Ita_Levy_Slingers	rom_barbarian_minor_settlement_lvl4_allgarrison
3845	200	Ibe_Slingers	rom_barbarian_minor_settlement_lvl4_allgarrison
3849	200	Cel_Slingers	rom_barbarian_minor_settlement_lvl4_allgarrison
385	200	Ibe_Ballista_Bastion	rom_barbarian_fixed_defence_ballista
3851	200	Bri_Skirm	rom_barbarian_minor_settlement_lvl4_allgarrison
3857	200	Ger_Longbow_Hunters	rom_barbarian_minor_settlement_lvl4_allgarrison
3863	200	Ill_Slave_Javelinmen	rom_barbarian_minor_settlement_lvl4_allgarrison
3868	200	Thr_Bowmen	rom_barbarian_minor_settlement_lvl4_allgarrison
3873	200	Dac_Bowmen	rom_barbarian_minor_settlement_lvl4_allgarrison
3877	200	Ste_Archers	rom_barbarian_minor_settlement_lvl4_allgarrison
388	200	Cel_Ballista_Bastion	rom_barbarian_fixed_defence_ballista
