key	building	unit	xp	conditions	faction	enabled
231719	inv_new_barb_minor_town_military_4	inv_local_sicilian_tribesmen	0			false
231721	inv_new_barb_minor_town_military_4	inv_local_umbrian_hillmen	0			false
231730	inv_new_barb_minor_town_military_4	inv_local_umbrian_spearmen	0			false
231740	inv_new_barb_minor_town_military_4	inv_local_ligurian_horsemen	0			false
231745	inv_new_barb_minor_town_military_4	inv_local_ligurian_swordsmen	0			false
231746	inv_new_barb_minor_town_military_4	inv_local_volsci_spearmen	0			false
231751	inv_new_barb_minor_town_military_4	inv_local_volsci_warriors	0			false
231759	inv_new_barb_minor_town_military_4	inv_local_etruscan_spearmen	0			false
231766	inv_new_barb_minor_town_military_4	inv_local_greek_militia	0			false
231776	inv_new_barb_minor_town_military_4	inv_local_greek_archers	0			false
231786	inv_new_barb_minor_town_military_4	inv_local_sardi_bowmen	0			false
231788	inv_new_barb_minor_town_military_4	inv_local_sardi_hillmen	0			false
231789	inv_new_barb_minor_town_military_4	inv_local_latin_spearmen	0			false
231791	inv_new_barb_minor_town_military_4	inv_local_latin_tribesmen	0			false
23180	rom_HELLENIC_city_minor_limestone_2	Eas_Garrison_Spear	0			false
231801	inv_new_barb_minor_town_military_4	inv_local_samnite_infantryman	0			false
231809	inv_new_barb_minor_town_military_4	inv_local_tribeless_warriors	0			false
231814	inv_new_barb_minor_town_military_4	inv_local_veneti_raiders	0			false
231815	inv_new_barb_minor_town_military_4	inv_local_gallic_hunters	0			false
231822	inv_new_barb_minor_town_military_4	inv_local_gallic_horsemen	0			false
231824	inv_new_barb_minor_town_military_4	inv_local_gallic_axemen	0			false
231832	inv_new_barb_minor_town_military_4	inv_local_campanian_cavalry	0			false
231833	inv_new_barb_minor_town_military_4	inv_sen_tribeless_warriors	0			false
23184	rom_HELLENIC_city_minor_limestone_3	Eas_Garrison_Spear	0			false
231843	inv_new_barb_minor_town_military_4	inv_sen_tribeless_slingers	0			false
231847	inv_new_barb_minor_town_military_4	inv_sen_tribeless_spearmen	0			false
231865	inv_new_barb_minor_town_military_4	inv_local_naked_warriors	0			false
231874	inv_new_barb_minor_town_trade_4	inv_local_aequi_horsemen	0			false
231877	inv_new_barb_minor_town_trade_4	inv_local_aequi_swordsmen	0			false
23188	rom_HELLENIC_city_minor_limestone_4	Eas_Garrison_Spear	0			false
231884	inv_new_barb_minor_town_trade_4	inv_local_african_cavalry	0			false
231887	inv_new_barb_minor_town_trade_4	inv_local_african_elephants	0			false
231895	inv_new_barb_minor_town_trade_4	inv_local_apulian_archers	0			false
23190	rom_HELLENIC_city_minor_marble_1	Eas_Garrison_Spear	0			false
231903	inv_new_barb_minor_town_trade_4	inv_local_apulian_javelinmen	0			false
231912	inv_new_barb_minor_town_trade_4	inv_local_brutii_slingers	0			false
231914	inv_new_barb_minor_town_trade_4	inv_local_brutii_tribesmen	0			false
231919	inv_new_barb_minor_town_trade_4	inv_local_carthaginian_spearmen	0			false
231925	inv_new_barb_minor_town_trade_4	inv_local_carthaginian_infantry	0			false
231931	inv_new_barb_minor_town_trade_4	inv_local_italian_hillmen	0			false
231932	inv_new_barb_minor_town_trade_4	inv_local_italian_skirmishers	0			false
231940	inv_new_barb_minor_town_trade_4	inv_local_italian_slingers	0			false
231943	inv_new_barb_minor_town_trade_4	inv_local_italian_swordsmen	0			false
231949	inv_new_barb_minor_town_trade_4	inv_local_ligurian_axe_warriors	0			false
23195	rom_HELLENIC_city_minor_marble_2	Eas_Garrison_Spear	0			false
231956	inv_new_barb_minor_town_trade_4	inv_local_lucanian_ambushers	0			false
231963	inv_new_barb_minor_town_trade_4	inv_local_lucanian_warriors	0			false
231973	inv_new_barb_minor_town_trade_4	inv_local_sabine_skirmishers	0			false
231978	inv_new_barb_minor_town_trade_4	inv_local_sabine_warriors	0			false
231982	inv_new_barb_minor_town_trade_4	inv_local_sicilian_tribesmen	0			false
231989	inv_new_barb_minor_town_trade_4	inv_local_umbrian_hillmen	0			false
231990	inv_new_barb_minor_town_trade_4	inv_local_umbrian_spearmen	0			false
231994	inv_new_barb_minor_town_trade_4	inv_local_ligurian_horsemen	0			false
232004	inv_new_barb_minor_town_trade_4	inv_local_ligurian_swordsmen	0			false
232009	inv_new_barb_minor_town_trade_4	inv_local_volsci_spearmen	0			false
232010	inv_new_barb_minor_town_trade_4	inv_local_volsci_warriors	0			false
232016	inv_new_barb_minor_town_trade_4	inv_local_etruscan_spearmen	0			false
232025	inv_new_barb_minor_town_trade_4	inv_local_greek_militia	0			false
232034	inv_new_barb_minor_town_trade_4	inv_local_greek_archers	0			false
23204	rom_HELLENIC_city_minor_marble_3	Eas_Garrison_Spear	0			false
232043	inv_new_barb_minor_town_trade_4	inv_local_sardi_bowmen	0			false
232046	inv_new_barb_minor_town_trade_4	inv_local_sardi_hillmen	0			false
23205	rom_HELLENIC_city_minor_marble_4	Eas_Garrison_Spear	0			false
232052	inv_new_barb_minor_town_trade_4	inv_local_latin_spearmen	0			false
232062	inv_new_barb_minor_town_trade_4	inv_local_latin_tribesmen	0			false
232072	inv_new_barb_minor_town_trade_4	inv_local_samnite_infantryman	0			false
232074	inv_new_barb_minor_town_trade_4	inv_local_tribeless_warriors	0			false
232081	inv_new_barb_minor_town_trade_4	inv_local_veneti_raiders	0			false
232091	inv_new_barb_minor_town_trade_4	inv_local_gallic_hunters	0			false
232093	inv_new_barb_minor_town_trade_4	inv_local_gallic_horsemen	0			false
232097	inv_new_barb_minor_town_trade_4	inv_local_gallic_axemen	0			false
232106	inv_new_barb_minor_town_trade_4	inv_local_campanian_cavalry	0			false
232110	inv_new_barb_minor_town_trade_4	inv_sen_tribeless_warriors	0			false
232119	inv_new_barb_minor_town_trade_4	inv_sen_tribeless_slingers	0			false
232128	inv_new_barb_minor_town_trade_4	inv_sen_tribeless_spearmen	0			false
232137	inv_new_barb_minor_town_trade_4	inv_local_naked_warriors	0			false
232147	inv_new_barb_city_1	inv_local_aequi_horsemen	0			false
232155	inv_new_barb_city_1	inv_local_aequi_swordsmen	0			false
232165	inv_new_barb_city_1	inv_local_african_cavalry	0			false
232169	inv_new_barb_city_1	inv_local_apulian_archers	0			false
232170	inv_new_barb_city_1	inv_local_apulian_javelinmen	0			false
232178	inv_new_barb_city_1	inv_local_brutii_slingers	0			false
232187	inv_new_barb_city_1	inv_local_brutii_tribesmen	0			false
232192	inv_new_barb_city_1	inv_local_carthaginian_spearmen	0			false
232195	inv_new_barb_city_1	inv_local_carthaginian_infantry	0			false
232204	inv_new_barb_city_1	inv_local_italian_hillmen	0			false
232207	inv_new_barb_city_1	inv_local_italian_skirmishers	0			false
232217	inv_new_barb_city_1	inv_local_italian_slingers	0			false
232224	inv_new_barb_city_1	inv_local_italian_swordsmen	0			false
232233	inv_new_barb_city_1	inv_local_sabine_skirmishers	0			false
232238	inv_new_barb_city_1	inv_local_sabine_warriors	0			false
232244	inv_new_barb_city_1	inv_local_sicilian_tribesmen	0			false
232254	inv_new_barb_city_1	inv_local_umbrian_hillmen	0			false
232258	inv_new_barb_city_1	inv_local_umbrian_spearmen	0			false
232262	inv_new_barb_city_1	inv_local_etruscan_spearmen	0			false
232272	inv_new_barb_city_1	inv_local_greek_militia	0			false
232279	inv_new_barb_city_1	inv_local_greek_archers	0			false
232288	inv_new_barb_city_1	inv_local_sardi_bowmen	0			false
232290	inv_new_barb_city_1	inv_local_sardi_hillmen	0			false
232297	inv_new_barb_city_1	inv_local_latin_spearmen	0			false
232298	inv_new_barb_city_1	inv_local_latin_tribesmen	0			false
232308	inv_new_barb_city_1	inv_local_samnite_infantryman	0			false
232309	inv_new_barb_city_1	inv_local_tribeless_warriors	0			false
232317	inv_new_barb_city_1	inv_local_veneti_raiders	0			false
232324	inv_new_barb_city_1	inv_sen_tribeless_warriors	0			false
232332	inv_new_barb_city_1	inv_sen_tribeless_slingers	0			false
232337	inv_new_barb_city_1	inv_sen_tribeless_spearmen	0			false
232341	inv_new_barb_city_2	inv_local_aequi_horsemen	0			false
232344	inv_new_barb_city_2	inv_local_aequi_swordsmen	0			false
232351	inv_new_barb_city_2	inv_local_african_cavalry	0			false
232358	inv_new_barb_city_2	inv_local_apulian_archers	0			false
232360	inv_new_barb_city_2	inv_local_apulian_javelinmen	0			false
232363	inv_new_barb_city_2	inv_local_brutii_slingers	0			false
232364	inv_new_barb_city_2	inv_local_brutii_tribesmen	0			false
232369	inv_new_barb_city_2	inv_local_carthaginian_spearmen	0			false
232375	inv_new_barb_city_2	inv_local_carthaginian_infantry	0			false
232381	inv_new_barb_city_2	inv_local_italian_hillmen	0			false
232385	inv_new_barb_city_2	inv_local_italian_skirmishers	0			false
232394	inv_new_barb_city_2	inv_local_italian_slingers	0			false
232396	inv_new_barb_city_2	inv_local_italian_swordsmen	0			false
23240	rom_HELLENIC_city_minor_olives_1	Eas_Garrison_Spear	0			false
232400	inv_new_barb_city_2	inv_local_lucanian_ambushers	0			false
232410	inv_new_barb_city_2	inv_local_lucanian_warriors	0			false
232415	inv_new_barb_city_2	inv_local_sabine_skirmishers	0			false
232424	inv_new_barb_city_2	inv_local_sabine_warriors	0			false
232429	inv_new_barb_city_2	inv_local_sicilian_tribesmen	0			false
232433	inv_new_barb_city_2	inv_local_umbrian_hillmen	0			false
232441	inv_new_barb_city_2	inv_local_umbrian_spearmen	0			false
232448	inv_new_barb_city_2	inv_local_volsci_spearmen	0			false
232453	inv_new_barb_city_2	inv_local_volsci_warriors	0			false
232454	inv_new_barb_city_2	inv_local_etruscan_spearmen	0			false
232463	inv_new_barb_city_2	inv_local_greek_militia	0			false
232471	inv_new_barb_city_2	inv_local_greek_archers	0			false
232473	inv_new_barb_city_2	inv_local_sardi_bowmen	0			false
232475	inv_new_barb_city_2	inv_local_sardi_hillmen	0			false
232478	inv_new_barb_city_2	inv_local_latin_spearmen	0			false
232488	inv_new_barb_city_2	inv_local_latin_tribesmen	0			false
23249	rom_HELLENIC_city_minor_olives_2	Eas_Garrison_Spear	0			false
232491	inv_new_barb_city_2	inv_local_samnite_infantryman	0			false
232501	inv_new_barb_city_2	inv_local_tribeless_warriors	0			false
23251	rom_HELLENIC_city_minor_olives_3	Eas_Garrison_Spear	0			false
232510	inv_new_barb_city_2	inv_local_veneti_raiders	0			false
232518	inv_new_barb_city_2	inv_local_gallic_hunters	0			false
232519	inv_new_barb_city_2	inv_local_gallic_horsemen	0			false
232523	inv_new_barb_city_2	inv_local_gallic_axemen	0			false
232524	inv_new_barb_city_2	inv_sen_tribeless_warriors	0			false
232526	inv_new_barb_city_2	inv_sen_tribeless_slingers	0			false
232527	inv_new_barb_city_2	inv_sen_tribeless_spearmen	0			false
232537	inv_new_barb_city_3	inv_local_aequi_horsemen	0			false
232547	inv_new_barb_city_3	inv_local_aequi_swordsmen	0			false
232554	inv_new_barb_city_3	inv_local_african_cavalry	0			false
232559	inv_new_barb_city_3	inv_local_african_elephants	0			false
232563	inv_new_barb_city_3	inv_local_apulian_archers	0			false
232570	inv_new_barb_city_3	inv_local_apulian_javelinmen	0			false
232578	inv_new_barb_city_3	inv_local_brutii_slingers	0			false
232588	inv_new_barb_city_3	inv_local_brutii_tribesmen	0			false
232595	inv_new_barb_city_3	inv_local_carthaginian_spearmen	0			false
232600	inv_new_barb_city_3	inv_local_carthaginian_infantry	0			false
232601	inv_new_barb_city_3	inv_local_italian_hillmen	0			false
232606	inv_new_barb_city_3	inv_local_italian_skirmishers	0			false
23261	rom_HELLENIC_city_minor_olives_4	Eas_Garrison_Spear	0			false
232613	inv_new_barb_city_3	inv_local_italian_slingers	0			false
232615	inv_new_barb_city_3	inv_local_italian_swordsmen	0			false
232622	inv_new_barb_city_3	inv_local_ligurian_axe_warriors	0			false
232626	inv_new_barb_city_3	inv_local_lucanian_ambushers	0			false
232628	inv_new_barb_city_3	inv_local_lucanian_warriors	0			false
232630	inv_new_barb_city_3	inv_local_sabine_skirmishers	0			false
232632	inv_new_barb_city_3	inv_local_sabine_warriors	0			false
232633	inv_new_barb_city_3	inv_local_sicilian_tribesmen	0			false
232641	inv_new_barb_city_3	inv_local_umbrian_hillmen	0			false
232647	inv_new_barb_city_3	inv_local_umbrian_spearmen	0			false
232654	inv_new_barb_city_3	inv_local_ligurian_horsemen	0			false
232662	inv_new_barb_city_3	inv_local_ligurian_swordsmen	0			false
232667	inv_new_barb_city_3	inv_local_volsci_spearmen	0			false
232668	inv_new_barb_city_3	inv_local_volsci_warriors	0			false
232678	inv_new_barb_city_3	inv_local_etruscan_spearmen	0			false
232681	inv_new_barb_city_3	inv_local_greek_militia	0			false
232683	inv_new_barb_city_3	inv_local_greek_archers	0			false
232684	inv_new_barb_city_3	inv_local_sardi_bowmen	0			false
232691	inv_new_barb_city_3	inv_local_sardi_hillmen	0			false
232701	inv_new_barb_city_3	inv_local_latin_spearmen	0			false
232706	inv_new_barb_city_3	inv_local_latin_tribesmen	0			false
232707	inv_new_barb_city_3	inv_local_samnite_infantryman	0			false
232712	inv_new_barb_city_3	inv_local_tribeless_warriors	0			false
232716	inv_new_barb_city_3	inv_local_veneti_raiders	0			false
232724	inv_new_barb_city_3	inv_local_gallic_hunters	0			false
232732	inv_new_barb_city_3	inv_local_gallic_horsemen	0			false
232734	inv_new_barb_city_3	inv_local_gallic_axemen	0			false
232739	inv_new_barb_city_3	inv_local_campanian_cavalry	0			false
232741	inv_new_barb_city_3	inv_sen_tribeless_warriors	0			false
232743	inv_new_barb_city_3	inv_sen_tribeless_slingers	0			false
232750	inv_new_barb_city_3	inv_sen_tribeless_spearmen	0			false
232751	inv_new_barb_city_3	inv_local_naked_warriors	0			false
232754	inv_new_barb_city_military_4	inv_local_aequi_horsemen	0			false
232759	inv_new_barb_city_military_4	inv_local_aequi_swordsmen	0			false
232768	inv_new_barb_city_military_4	inv_local_african_cavalry	0			false
232770	inv_new_barb_city_military_4	inv_local_african_elephants	0			false
232771	inv_new_barb_city_military_4	inv_local_apulian_archers	0			false
232777	inv_new_barb_city_military_4	inv_local_apulian_javelinmen	0			false
232782	inv_new_barb_city_military_4	inv_local_brutii_slingers	0			false
232789	inv_new_barb_city_military_4	inv_local_brutii_tribesmen	0			false
232795	inv_new_barb_city_military_4	inv_local_carthaginian_spearmen	0			false
232797	inv_new_barb_city_military_4	inv_local_carthaginian_infantry	0			false
232802	inv_new_barb_city_military_4	inv_local_italian_hillmen	0			false
232805	inv_new_barb_city_military_4	inv_local_italian_skirmishers	0			false
232815	inv_new_barb_city_military_4	inv_local_italian_slingers	0			false
232822	inv_new_barb_city_military_4	inv_local_italian_swordsmen	0			false
232828	inv_new_barb_city_military_4	inv_local_ligurian_axe_warriors	0			false
232838	inv_new_barb_city_military_4	inv_local_lucanian_ambushers	0			false
232844	inv_new_barb_city_military_4	inv_local_lucanian_warriors	0			false
232850	inv_new_barb_city_military_4	inv_local_sabine_skirmishers	0			false
232853	inv_new_barb_city_military_4	inv_local_sabine_warriors	0			false
23286	rom_HELLENIC_city_minor_purple_dye_1	Eas_Garrison_Spear	0			false
232862	inv_new_barb_city_military_4	inv_local_sicilian_tribesmen	0			false
232872	inv_new_barb_city_military_4	inv_local_umbrian_hillmen	0			false
232879	inv_new_barb_city_military_4	inv_local_umbrian_spearmen	0			false
232886	inv_new_barb_city_military_4	inv_local_ligurian_horsemen	0			false
232892	inv_new_barb_city_military_4	inv_local_ligurian_swordsmen	0			false
232893	inv_new_barb_city_military_4	inv_local_volsci_spearmen	0			false
232901	inv_new_barb_city_military_4	inv_local_volsci_warriors	0			false
232906	inv_new_barb_city_military_4	inv_local_etruscan_spearmen	0			false
232916	inv_new_barb_city_military_4	inv_local_greek_militia	0			false
232926	inv_new_barb_city_military_4	inv_local_greek_archers	0			false
232927	inv_new_barb_city_military_4	inv_local_sardi_bowmen	0			false
232928	inv_new_barb_city_military_4	inv_local_sardi_hillmen	0			false
232930	inv_new_barb_city_military_4	inv_local_latin_spearmen	0			false
232932	inv_new_barb_city_military_4	inv_local_latin_tribesmen	0			false
232937	inv_new_barb_city_military_4	inv_local_samnite_infantryman	0			false
232938	inv_new_barb_city_military_4	inv_local_tribeless_warriors	0			false
23294	rom_HELLENIC_city_minor_purple_dye_2	Eas_Garrison_Spear	0			false
232948	inv_new_barb_city_military_4	inv_local_veneti_raiders	0			false
232957	inv_new_barb_city_military_4	inv_local_gallic_hunters	0			false
232959	inv_new_barb_city_military_4	inv_local_gallic_horsemen	0			false
232964	inv_new_barb_city_military_4	inv_local_gallic_axemen	0			false
232971	inv_new_barb_city_military_4	inv_local_campanian_cavalry	0			false
232979	inv_new_barb_city_military_4	inv_sen_tribeless_warriors	0			false
232983	inv_new_barb_city_military_4	inv_sen_tribeless_slingers	0			false
232993	inv_new_barb_city_military_4	inv_sen_tribeless_spearmen	0			false
232999	inv_new_barb_city_military_4	inv_local_naked_warriors	0			false
233000	inv_new_barb_city_economy_4	inv_local_aequi_horsemen	0			false
233008	inv_new_barb_city_economy_4	inv_local_aequi_swordsmen	0			false
23301	rom_HELLENIC_city_minor_purple_dye_3	Eas_Garrison_Spear	0			false
233011	inv_new_barb_city_economy_4	inv_local_african_cavalry	0			false
233020	inv_new_barb_city_economy_4	inv_local_african_elephants	0			false
233027	inv_new_barb_city_economy_4	inv_local_apulian_archers	0			false
233030	inv_new_barb_city_economy_4	inv_local_apulian_javelinmen	0			false
233038	inv_new_barb_city_economy_4	inv_local_brutii_slingers	0			false
233039	inv_new_barb_city_economy_4	inv_local_brutii_tribesmen	0			false
23304	rom_HELLENIC_city_minor_purple_dye_4	Eas_Garrison_Spear	0			false
233042	inv_new_barb_city_economy_4	inv_local_carthaginian_spearmen	0			false
233044	inv_new_barb_city_economy_4	inv_local_carthaginian_infantry	0			false
233048	inv_new_barb_city_economy_4	inv_local_italian_hillmen	0			false
233058	inv_new_barb_city_economy_4	inv_local_italian_skirmishers	0			false
233064	inv_new_barb_city_economy_4	inv_local_italian_slingers	0			false
233068	inv_new_barb_city_economy_4	inv_local_italian_swordsmen	0			false
233076	inv_new_barb_city_economy_4	inv_local_ligurian_axe_warriors	0			false
233080	inv_new_barb_city_economy_4	inv_local_lucanian_ambushers	0			false
233081	inv_new_barb_city_economy_4	inv_local_lucanian_warriors	0			false
233082	inv_new_barb_city_economy_4	inv_local_sabine_skirmishers	0			false
233089	inv_new_barb_city_economy_4	inv_local_sabine_warriors	0			false
233093	inv_new_barb_city_economy_4	inv_local_sicilian_tribesmen	0			false
233100	inv_new_barb_city_economy_4	inv_local_umbrian_hillmen	0			false
233110	inv_new_barb_city_economy_4	inv_local_umbrian_spearmen	0			false
233118	inv_new_barb_city_economy_4	inv_local_ligurian_horsemen	0			false
233119	inv_new_barb_city_economy_4	inv_local_ligurian_swordsmen	0			false
233127	inv_new_barb_city_economy_4	inv_local_volsci_spearmen	0			false
233135	inv_new_barb_city_economy_4	inv_local_volsci_warriors	0			false
23314	rom_HELLENIC_city_minor_silk_1	Eas_Garrison_Spear	0			false
233141	inv_new_barb_city_economy_4	inv_local_etruscan_spearmen	0			false
233144	inv_new_barb_city_economy_4	inv_local_greek_militia	0			false
233148	inv_new_barb_city_economy_4	inv_local_greek_archers	0			false
23315	rom_HELLENIC_city_minor_silk_2	Eas_Garrison_Spear	0			false
233152	inv_new_barb_city_economy_4	inv_local_sardi_bowmen	0			false
233160	inv_new_barb_city_economy_4	inv_local_sardi_hillmen	0			false
233162	inv_new_barb_city_economy_4	inv_local_latin_spearmen	0			false
233169	inv_new_barb_city_economy_4	inv_local_latin_tribesmen	0			false
233171	inv_new_barb_city_economy_4	inv_local_samnite_infantryman	0			false
233175	inv_new_barb_city_economy_4	inv_local_tribeless_warriors	0			false
233179	inv_new_barb_city_economy_4	inv_local_veneti_raiders	0			false
233182	inv_new_barb_city_economy_4	inv_local_gallic_hunters	0			false
233183	inv_new_barb_city_economy_4	inv_local_gallic_horsemen	0			false
233192	inv_new_barb_city_economy_4	inv_local_gallic_axemen	0			false
23320	rom_HELLENIC_city_minor_silk_3	Eas_Garrison_Spear	0			false
233201	inv_new_barb_city_economy_4	inv_local_campanian_cavalry	0			false
233211	inv_new_barb_city_economy_4	inv_sen_tribeless_warriors	0			false
233216	inv_new_barb_city_economy_4	inv_sen_tribeless_slingers	0			false
233226	inv_new_barb_city_economy_4	inv_sen_tribeless_spearmen	0			false
233232	inv_new_barb_city_economy_4	inv_local_naked_warriors	0			false
233241	inv_new_barb_city_trade_4	inv_local_aequi_horsemen	0			false
233246	inv_new_barb_city_trade_4	inv_local_aequi_swordsmen	0			false
233247	inv_new_barb_city_trade_4	inv_local_african_cavalry	0			false
233249	inv_new_barb_city_trade_4	inv_local_african_elephants	0			false
233250	inv_new_barb_city_trade_4	inv_local_apulian_archers	0			false
233256	inv_new_barb_city_trade_4	inv_local_apulian_javelinmen	0			false
233260	inv_new_barb_city_trade_4	inv_local_brutii_slingers	0			false
233270	inv_new_barb_city_trade_4	inv_local_brutii_tribesmen	0			false
23328	rom_HELLENIC_city_minor_silk_4	Eas_Garrison_Spear	0			false
233280	inv_new_barb_city_trade_4	inv_local_carthaginian_spearmen	0			false
233281	inv_new_barb_city_trade_4	inv_local_carthaginian_infantry	0			false
233288	inv_new_barb_city_trade_4	inv_local_italian_hillmen	0			false
233289	inv_new_barb_city_trade_4	inv_local_italian_skirmishers	0			false
233299	inv_new_barb_city_trade_4	inv_local_italian_slingers	0			false
233303	inv_new_barb_city_trade_4	inv_local_italian_swordsmen	0			false
233307	inv_new_barb_city_trade_4	inv_local_ligurian_axe_warriors	0			false
233316	inv_new_barb_city_trade_4	inv_local_lucanian_ambushers	0			false
233317	inv_new_barb_city_trade_4	inv_local_lucanian_warriors	0			false
233322	inv_new_barb_city_trade_4	inv_local_sabine_skirmishers	0			false
233323	inv_new_barb_city_trade_4	inv_local_sabine_warriors	0			false
233327	inv_new_barb_city_trade_4	inv_local_sicilian_tribesmen	0			false
233335	inv_new_barb_city_trade_4	inv_local_umbrian_hillmen	0			false
23334	rom_HELLENIC_city_minor_silver_1	Eas_Garrison_Spear	0			false
233345	inv_new_barb_city_trade_4	inv_local_umbrian_spearmen	0			false
233351	inv_new_barb_city_trade_4	inv_local_ligurian_horsemen	0			false
233359	inv_new_barb_city_trade_4	inv_local_ligurian_swordsmen	0			false
233368	inv_new_barb_city_trade_4	inv_local_volsci_spearmen	0			false
233369	inv_new_barb_city_trade_4	inv_local_volsci_warriors	0			false
23337	rom_HELLENIC_city_minor_silver_2	Eas_Garrison_Spear	0			false
233377	inv_new_barb_city_trade_4	inv_local_etruscan_spearmen	0			false
233380	inv_new_barb_city_trade_4	inv_local_greek_militia	0			false
233381	inv_new_barb_city_trade_4	inv_local_greek_archers	0			false
233382	inv_new_barb_city_trade_4	inv_local_sardi_bowmen	0			false
233386	inv_new_barb_city_trade_4	inv_local_sardi_hillmen	0			false
233395	inv_new_barb_city_trade_4	inv_local_latin_spearmen	0			false
233402	inv_new_barb_city_trade_4	inv_local_latin_tribesmen	0			false
233411	inv_new_barb_city_trade_4	inv_local_samnite_infantryman	0			false
233412	inv_new_barb_city_trade_4	inv_local_tribeless_warriors	0			false
233415	inv_new_barb_city_trade_4	inv_local_veneti_raiders	0			false
233419	inv_new_barb_city_trade_4	inv_local_gallic_hunters	0			false
233424	inv_new_barb_city_trade_4	inv_local_gallic_horsemen	0			false
233431	inv_new_barb_city_trade_4	inv_local_gallic_axemen	0			false
233433	inv_new_barb_city_trade_4	inv_local_campanian_cavalry	0			false
233441	inv_new_barb_city_trade_4	inv_sen_tribeless_warriors	0			false
233447	inv_new_barb_city_trade_4	inv_sen_tribeless_slingers	0			false
233457	inv_new_barb_city_trade_4	inv_sen_tribeless_spearmen	0			false
233467	inv_new_barb_city_trade_4	inv_local_naked_warriors	0			false
23347	rom_HELLENIC_city_minor_silver_3	Eas_Garrison_Spear	0			false
233473	inv_new_barb_military_1	inv_sen_young_swords	0			false
233474	inv_new_barb_military_recruitment_2	inv_sen_young_swords	0			false
233477	inv_new_barb_military_recruitment_3	inv_sen_young_swords	0			false
23348	rom_HELLENIC_city_minor_silver_4	Eas_Garrison_Spear	0			false
233486	inv_new_barb_military_recruitment_4	inv_sen_young_swords	0			false
233488	inv_all_carthago	inv_car_greek_six_sacred_band	0			false
233489	inv_new_barb_military_mint_2	inv_sen_young_swords	0			false
233490	inv_new_barb_military_mint_3	inv_sen_young_swords	0			false
233493	inv_new_barb_military_mint_4	inv_sen_young_swords	0			false
233496	inv_ven_military_recruitment_food_5	inv_ven_veneti_heroic_riders	0			false
233502	rom_BARBARIAN_artisans_major_bronze_3	Cel_Sword_Followers	0			false
233509	barb_artisan_bronze_3	Cel_Sword_Followers	0			false
233512	east_military_infantry_2	Ara_Levy_Skirm	0			false
233522	east_military_infantry_3	Ara_Levy_Skirm	0			false
233528	east_military_infantry_4	Ara_Levy_Skirm	0			false
233535	dk_minor_amber_1	Ara_Levy_Spear	0			false
233539	dk_minor_amber_2	Ara_Levy_Spear	0			false
233548	dk_minor_amber_3	Ara_Levy_Spear	0			false
233549	dk_minor_amber_4	Ara_Levy_Spear	0			false
233551	dk_minor_glass_1	Ara_Levy_Spear	0			false
233558	dk_minor_glass_2	Ara_Levy_Spear	0			false
233560	dk_minor_glass_3	Ara_Levy_Spear	0			false
233568	dk_minor_glass_4	Ara_Levy_Spear	0			false
233569	dk_minor_gold_1	Ara_Levy_Spear	0			false
233571	dk_minor_gold_2	Ara_Levy_Spear	0			false
233574	dk_minor_gold_3	Ara_Levy_Spear	0			false
233583	dk_minor_gold_4	Ara_Levy_Spear	0			false
233586	dk_minor_grain_1	Ara_Levy_Spear	0			false
233595	dk_minor_grain_2	Ara_Levy_Spear	0			false
233603	dk_minor_grain_3	Ara_Levy_Spear	0			false
233611	dk_minor_grain_4	Ara_Levy_Spear	0			false
233614	dk_minor_horse_1	Ara_Levy_Spear	0			false
233623	dk_minor_horse_2	Ara_Levy_Spear	0			false
233624	dk_minor_horse_3	Ara_Levy_Spear	0			false
233626	dk_minor_iron_1	Ara_Levy_Spear	0			false
233629	dk_minor_iron_armour_2	Ara_Levy_Spear	0			false
233630	dk_minor_iron_armour_3	Ara_Levy_Spear	0			false
233632	dk_minor_iron_weapon_2	Ara_Levy_Spear	0			false
233635	dk_minor_iron_weapon_3	Ara_Levy_Spear	0			false
233644	dk_minor_lead_1	Ara_Levy_Spear	0			false
233654	dk_minor_lead_2	Ara_Levy_Spear	0			false
233659	dk_minor_lead_3	Ara_Levy_Spear	0			false
233666	dk_minor_lead_4	Ara_Levy_Spear	0			false
233673	dk_minor_leather_1	Ara_Levy_Spear	0			false
233681	dk_minor_leather_2	Ara_Levy_Spear	0			false
233685	dk_minor_leather_3	Ara_Levy_Spear	0			false
233693	dk_minor_leather_4	Ara_Levy_Spear	0			false
233702	dk_minor_lumber_1	Ara_Levy_Spear	0			false
233707	dk_minor_lumber_2	Ara_Levy_Spear	0			false
233708	dk_minor_lumber_3	Ara_Levy_Spear	0			false
233717	dk_minor_lumber_4	Ara_Levy_Spear	0			false
233723	dk_minor_marble_1	Ara_Levy_Spear	0			false
233726	dk_minor_marble_2	Ara_Levy_Spear	0			false
233734	dk_minor_marble_3	Ara_Levy_Spear	0			false
233739	dk_minor_marble_4	Ara_Levy_Spear	0			false
233749	dk_minor_olive_1	Ara_Levy_Spear	0			false
233750	dk_minor_olive_2	Ara_Levy_Spear	0			false
233751	dk_minor_olive_3	Ara_Levy_Spear	0			false
233755	dk_minor_olive_4	Ara_Levy_Spear	0			false
233761	dk_minor_purple_dye_1	Ara_Levy_Spear	0			false
233768	dk_minor_purple_dye_2	Ara_Levy_Spear	0			false
233774	dk_minor_purple_dye_3	Ara_Levy_Spear	0			false
233776	dk_minor_purple_dye_4	Ara_Levy_Spear	0			false
